Country,Asse7,Completion #,Activation type,Supplier,Environment,Running status,Installation date,Start date,Failure date,ACLS Date,POOH date,Last Update,Run life,Start-up delay,Status Check,Date/Time Check,Ordinal Check,Max Installs,Last Install,Checks,Stop Index,Stop Group,Reason for Stop or POOH,Class,ESP Fail?,Tubing size (inch),Tubing Weight (PPF),Tubing Length (m MD RT),Intake depth (m MD),Intake depth (m TVD),Deviation at ESP (°),Gauge depth (m MD),Max well deviation (°),Distance intake perf (MD) (formula),Distance intake pump (TVD) (formula),Casing size (inch) (formula),Casing Weight (PPF) (formula),Venting (No/Flare/Flowline),Packer (Y/N),Packer Depth (m MD RT),Packer Vented (text),Shroud (Y/N),Y-Tool (Y/N),Pump Placement Rel. Producing Zone (text),Kevlar Protection (Y/N),Sandguard,Tubing Check Valve,Total number of stages,Pump series,Pump model,Number of pumps,Intake,Gas Device,Motor series,Motor type,PMM (Y/N),Number of motors,Total HP,Protector information,Number of protectors,Cable type (F/R),Cable size AWG,Lead (Y/N),Cable kV,Cable Armor,Cap Tube,Cable Details,Electrical supply (Grid/Group Electrogen/Turbine),Surface eqpt (Switchboard/MVD/VSD),Drive manufacturer,Drive,Drive rating (kVA),Total stops,Average Production (bwpd),Average Production (bopd),Average Production (bfpd),BSW (%),Sand (Y/N),GOR (scf/d),PIP (psi),THP (psi),Temperature intake (°C),H2S (Y/N),Chemical injection (Y/N),Usage Motor,Usage Pump,Usage Protector,Usage Intake,Usage Round,Usage Flat,Usage Gauge,Pump is NEW?
ARGENTINA,Y8PMII,23,ESP,QUAKER,Offshore,Pulled,22/02/2013,,,19/01/2014,20/06/2014,,331,0,OK,OK,Normal,24,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,74 + 74,,SN2600,,,,,,N,,263,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMII,24,ESP,QUAKER,Offshore,Idle,24/06/2014,,,01/10/2019,,45666,1925,0,OK,OK,Normal,24,Yes,OK,1,-,-,N/A,No,"3,5","9,3",2614,2622,,,N/A,,345,0,"9,625",47,U,N,N/A,N/A,Pod,N,Above,N,N,,170,538,SN2600,2,Std,None,562,"263HP/2601V/61,1 A",N,1,263,Tandem BPBSL,2,U,U,U,U,U,N,,,,,,,,,,0,#DIV/0!,,,,,,,,U,U,U,U,U,U,U,REUSED
ARGENTINA,Y8PMI2,1,ESP,Unknown,Offshore,Pulled,30/07/1992,,,29/03/1996,03/04/1996,,1338,0,OK,OK,New Well,16,No,OK,39,Unknown,Unknown,E,No,N,,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,82,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,2,ESP,Unknown,Offshore,Pulled,07/04/1996,,,06/12/1998,14/12/1998,,973,0,OK,OK,Normal,16,No,OK,30,Mechanical,Low efficiency,F,Yes,N,,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,150,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,3,ESP,Unknown,Offshore,Pulled,18/12/1998,,,06/06/1999,10/06/1999,,170,0,OK,OK,Normal,16,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,N,,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,4,ESP,Unknown,Offshore,Pulled,14/06/1999,,,30/06/1999,12/07/1999,,16,0,OK,OK,Normal,16,No,OK,39,Unknown,Unknown,E,No,N,,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,5,ESP,Unknown,Offshore,Pulled,16/07/1999,,,19/03/2002,02/04/2002,,977,0,OK,OK,Normal,16,No,OK,39,Unknown,Unknown,E,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,6,ESP,Unknown,Offshore,Pulled,06/04/2002,,,14/08/2002,21/08/2002,,130,0,OK,OK,Normal,16,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,304,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,7,ESP,Unknown,Offshore,Pulled,25/08/2002,,,14/08/2003,20/09/2003,,354,0,OK,OK,Normal,16,No,OK,35,Mechanical,"Pump Stuck, including scale",F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,304,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,8,ESP,Unknown,Offshore,Pulled,24/09/2003,,,03/10/2003,05/11/2003,,9,0,OK,OK,Normal,16,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,304,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,9,ESP,Unknown,Offshore,Pulled,09/11/2003,,,12/04/2004,17/04/2004,,155,0,OK,OK,Normal,16,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,304,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,10,ESP,QUAKER,Offshore,Pulled,21/04/2004,,,13/10/2006,26/01/2008,,905,0,OK,OK,Normal,16,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,151 + 109,,GC1700,,,,,,N,,304,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,11,ESP,QUAKER,Offshore,Pulled,30/01/2008,,,31/12/2008,12/02/2009,,336,0,OK,OK,Normal,16,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,178 + 109,,GC1700,,,,,,N,,342,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,12,ESP,GOONER,Offshore,Pulled,16/02/2009,,,16/03/2010,03/04/2010,,393,0,OK,OK,Normal,16,No,OK,44,Well,Corrosion,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,132,,P23,2,,,,,N,,255,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,13,ESP,QUAKER,Offshore,Pulled,07/04/2010,,,01/03/2013,03/04/2013,,1059,0,OK,OK,Normal,16,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,187,513,GN2100,2,,,,,N,,270,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,14,ESP,QUAKER,Offshore,Pulled,07/04/2013,,,02/12/2013,22/05/2014,,239,0,OK,OK,Normal,16,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"4,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,211,513,GN2100,2,,,,,N,,263,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,15,ESP,QUAKER,Offshore,Pulled,26/05/2014,,18/12/2016,,07/10/2022,,937,0,OK,OK,Normal,16,No,OK,39,Unknown,Unknown,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,85 + 85,,SN2600,,,,,,N,,263,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI2,16,ESP,QUAKER,Offshore,Running,14/10/2022,15/10/2022,,,,45666,818,1,OK,OK,Normal,16,Yes,OK,1,-,-,N/A,No,"3,5","9,3",2286,2300,2167,"0,17",,,911,783,"9,625",47,U,N,N/A,N/A,N,N,Above,N,N,N,154,538,S4000N,2,BOI,None,562,F123,N,1,450,BPBSL - BPBSL,2,R,2,N,5,G,N,"Cable, ESP round SL-450 #2/7 str cpt EETB G .020 5kV",,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
ARGENTINA,Y8PMI3,1,ESP,Unknown,Offshore,Pulled,18/02/1991,,,13/08/1993,18/08/1993,,907,0,OK,OK,New Well,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,105,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,2,ESP,Unknown,Offshore,Pulled,22/08/1993,,,05/11/1993,07/11/1993,,75,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,105,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,3,ESP,Unknown,Offshore,Pulled,11/11/1993,,,10/07/1996,24/07/1996,,972,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,105,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,4,ESP,Unknown,Offshore,Pulled,28/07/1996,,,16/08/1996,04/09/1996,,19,0,OK,OK,Normal,19,No,OK,35,Mechanical,"Pump Stuck, including scale",F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,5,ESP,Unknown,Offshore,Pulled,08/09/1996,,,12/08/1997,14/08/1997,,338,0,OK,OK,Normal,19,No,OK,39,Unknown,Unknown,E,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,6,ESP,Unknown,Offshore,Pulled,18/08/1997,,,22/08/1999,29/08/1999,,734,0,OK,OK,Normal,19,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,450,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,7,ESP,Unknown,Offshore,Pulled,02/09/1999,,,17/01/2000,18/01/2000,,137,0,OK,OK,Normal,19,No,OK,39,Unknown,Unknown,E,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,250,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,8,ESP,Unknown,Offshore,Pulled,22/01/2000,,,02/03/2003,18/03/2003,,1135,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,900,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,9,ESP,QUAKER,Offshore,Pulled,22/03/2003,,,22/06/2005,27/06/2005,,823,0,OK,OK,Normal,19,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,95 + 95 + 95,,GN4000,,,,,,N,,900,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,10,ESP,QUAKER,Offshore,Pulled,01/07/2005,,,23/02/2006,26/02/2006,,237,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,57 + 57 + 57,,S5000N,,,,,,N,,900,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,11,ESP,QUAKER,Offshore,Pulled,02/03/2006,,,10/01/2010,17/02/2010,,1410,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,95 + 95 + 95,,GN4000,,,,,,N,,900,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,12,ESP,QUAKER,Offshore,Pulled,21/02/2010,,,27/06/2010,04/07/2010,,126,0,OK,OK,Normal,19,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,186,538,SN3600,2,,,,,N,,450,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,13,ESP,QUAKER,Offshore,Pulled,08/07/2010,,,24/04/2013,26/05/2013,,1021,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,207,538,SN3600,3,,,,,N,,450,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,14,ESP,QUAKER,Offshore,Pulled,30/05/2013,,,07/01/2016,12/12/2017,,952,0,OK,OK,Normal,19,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"4,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,109+109,,SN3600,,,,,,N,,450,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,15,ESP,QUAKER,Offshore,Pulled,16/12/2017,,,17/12/2017,15/03/2018,,1,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,,,109+68,,SN3600,,,,,,N,,450,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,16,ESP,QUAKER,Offshore,Pulled,19/03/2018,,16/08/2021,,15/09/2021,,1246,0,OK,OK,Normal,19,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,,,109+68,,SN3600,,,,,,N,,450,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI3,17,ESP,MAC,Offshore,Pulled,22/09/2021,,16/08/2022,,17/09/2022,,328,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5","9,3",2481,2494,,,2511,,915,0,"9,625",47,,N,N/A,N/A,N,N,Above,N,,,150,,B538-7000,2,STD,,562,562 IL200PA 500HP 3240V 94A 15R UT MTSC HT,N,1,500,LSBPB-LSBPB,2,R,2/7,,5,G,,ESP round SL-450 #2/7 str cpt EETB6 G .020 5kV,,,,,,,1323,112,1435,"92,195,122",,,,,,,,1,1,1,1,1,,1,NEW
ARGENTINA,Y8PMI3,18,ESP,MAC,Offshore,Pulled,01/10/2022,01/10/2022,18/07/2023,,31/07/2023,,290,0,OK,OK,Normal,19,No,OK,34,Mechanical,Pump Failure,F,Yes,"3,5","9,3",2442,2455,,,2470,,954,0,"9,625",47,U,N,N/A,N/A,N,N,Above,N,N,Y,150,538,B538-7000,2,STD,None,562,562 IL200PA 500HP 3240V 94A 15R,N,1,500,LSBPB-LSBPB,2,R,2/7,,5,G,,ESP round SL-450 #2/7 str cpt EETB6 G .020 5kV,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
ARGENTINA,Y8PMI3,19,ESP,GOONER,Offshore,Running,21/08/2023,29/08/2023,,,,45666,507,8,OK,OK,Normal,19,Yes,OK,1,-,-,N/A,No,"3,5","9,2",2543,2554,,,2569,,855,0,"9,625",47,U,N,N/A,N/A,N,N,Above,N,N,N,158,538,FLEX47,2,GPXARCINT,,562,500HP/3485V/88A,N,1,500,GSB3DB,2,R,2,Y,u,u,u,CABO PRYSMIAN - 2 AWG STR EPDM LEAD SS ROUND,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
ARGENTINA,Y8PMI4,1,ESP,Unknown,Offshore,Pulled,25/09/1990,,,30/10/1990,05/11/1990,,35,0,OK,OK,New Well,9,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,85,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,2,ESP,Unknown,Offshore,Pulled,09/11/1990,,,09/01/1995,11/03/1995,,1522,0,OK,OK,Normal,9,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,3,ESP,Unknown,Offshore,Pulled,15/03/1995,,,19/03/1995,27/06/1995,,4,0,OK,OK,Normal,9,No,OK,14,Electric,Cable Failure,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,180,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,4,ESP,Unknown,Offshore,Pulled,01/07/1995,,,14/06/1996,26/07/1996,,349,0,OK,OK,Normal,9,No,OK,48,Well,Low Productivity,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,5,ESP,Unknown,Offshore,Pulled,30/07/1996,,,24/11/1996,24/11/1996,,117,0,OK,OK,Normal,9,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,6,ESP,Unknown,Offshore,Pulled,28/11/1996,,,28/02/1997,25/04/1997,,92,0,OK,OK,Normal,9,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,7,ESP,Unknown,Offshore,Pulled,29/04/1997,,,18/07/1997,10/09/1997,,80,0,OK,OK,Normal,9,No,OK,3,Elective,Wrong ESP or Change ESP design,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,8,ESP,Unknown,Offshore,Pulled,14/09/1997,,,25/01/1999,03/02/1999,,498,0,OK,OK,Normal,9,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI4,9,ESP,Unknown,Offshore,ACLS,07/02/1999,,,20/02/1999,,,13,0,OK,OK,Normal,9,Yes,OK,46,Well,High BSW,S,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI5,1,ESP,Unknown,Offshore,Pulled,15/10/1990,,,13/01/1991,23/02/1991,,90,0,OK,OK,New Well,6,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,85,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI5,2,ESP,Unknown,Offshore,Pulled,27/02/1991,,,06/03/1992,16/06/1992,,373,0,OK,OK,Normal,6,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,85,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI5,3,ESP,Unknown,Offshore,Pulled,20/06/1992,,,12/09/1993,04/10/1993,,449,0,OK,OK,Normal,6,No,OK,39,Unknown,Unknown,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI5,4,ESP,Unknown,Offshore,Pulled,08/10/1993,,,05/04/1995,07/06/1996,,544,0,OK,OK,Normal,6,No,OK,48,Well,Low Productivity,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI5,5,ESP,Unknown,Offshore,Pulled,11/06/1996,,,24/03/1997,20/09/2009,,286,0,OK,OK,Normal,6,No,OK,47,Well,"Intake, pump, or tubing plugged",F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI5,6,ESP,QUAKER,Offshore,Failed,24/09/2009,,08/12/2012,,,45666,1171,0,OK,OK,Normal,6,Yes,OK,39,Unknown,Unknown,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,143 + 192,,D1400N,,,,,,N,,150,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,1,ESP,Unknown,Offshore,Pulled,27/06/1990,,21/01/1994,,09/02/1994,,1304,0,OK,OK,New Well,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,100,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,2,ESP,Unknown,Offshore,Pulled,13/02/1994,,13/02/1994,,01/03/1994,,0,0,OK,OK,Normal,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,130,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,3,ESP,Unknown,Offshore,Pulled,05/03/1994,,02/04/1995,,25/04/1995,,393,0,OK,OK,Normal,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,105,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,4,ESP,Unknown,Offshore,Pulled,29/04/1995,,30/07/1995,,02/08/1995,,92,0,OK,OK,Normal,23,No,OK,14,Electric,Cable Failure,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,125,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,5,ESP,Unknown,Offshore,Pulled,06/08/1995,,16/02/1996,,26/02/1996,,194,0,OK,OK,Normal,23,No,OK,3,Elective,Wrong ESP or Change ESP design,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,105,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,6,ESP,Unknown,Offshore,Pulled,01/03/1996,,25/06/1997,,03/07/1997,,481,0,OK,OK,Normal,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,188,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,7,ESP,Unknown,Offshore,Pulled,07/07/1997,,19/12/1997,,25/12/1997,,165,0,OK,OK,Normal,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,180,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,8,ESP,Unknown,Offshore,Pulled,29/12/1997,,14/02/1999,,14/02/1999,,412,0,OK,OK,Normal,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,225,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,9,ESP,Unknown,Offshore,Pulled,18/02/1999,,04/06/1999,,06/06/1999,,106,0,OK,OK,Normal,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,225,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,10,ESP,Unknown,Offshore,Pulled,10/06/1999,,25/06/1999,,26/06/1999,,15,0,OK,OK,Normal,23,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,225,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ARGENTINA,Y8PMI6,11,ESP,Unknown,Offshore,Pulled,30/06/1999,,20/03/2001,,30/03/2001,,629,0,OK,OK,Normal,23,No,OK,38,Non ESP Failure,Tubing or comp acc failure,N,No,"3,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,,,,,,,,,N,,225,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
